19.606362,-99.055321,2249.10,43.5,531,582544
19.606265,-99.055250,2248.60,46.4,532,583625
19.606162,-99.055174,2249.20,49.1,533,584627
19.606061,-99.055095,2249.30,49.6,534,585628
19.605959,-99.055016,2249.60,49.7,535,586629
19.605854,-99.054935,2250.40,49.9,536,587634
19.605752,-99.054858,2251.00,49.9,537,588634
19.605649,-99.054779,2251.40,49.8,538,589634
19.605549,-99.054703,2251.70,48.1,539,590634
19.605452,-99.054629,2252.20,46.1,540,591634
19.605359,-99.054560,2252.70,44.4,541,593173
19.605271,-99.054492,2253.10,42.9,542,594173
19.605185,-99.054426,2253.40,41.8,543,595173
19.605104,-99.054363,2253.80,39.3,544,596173
19.605030,-99.054305,2254.30,35.4,545,597173
19.604903,-99.054206,2254.70,28.2,546,598173
19.604903,-99.054206,2254.90,28.2,547,599173
19.604854,-99.054170,2253.70,21.2,548,600175
19.604780,-99.054108,2254.00,15.9,549,601294
19.604756,-99.054090,2254.10,11.1,550,602300
19.604736,-99.054077,2254.40,10.5,551,603300
19.604716,-99.054061,2254.70,11.2,552,604304
19.604689,-99.054040,2254.90,17.0,553,605304
19.604649,-99.054010,2255.20,22.1,554,606422
19.604598,-99.053971,2255.50,27.1,555,607422
19.604538,-99.053924,2255.80,31.2,556,608423
19.604472,-99.053868,2255.90,35.1,557,609423
19.604400,-99.053803,2256.00,38.6,558,610423
19.604324,-99.053729,2256.10,41.1,559,611425
